2719	10353	15286717	Astronomy courses	Andrew Fraknoi
2720	16052	651269	Corporate History	McGraw-Hill
2721	17019	23328201	Political and Historical Sociology	Marxist sociology
2722	201	4608696	20th Century African American History	The Talented Tenth
2723	10358	174818	Wood fuel and environment	Wood gas
2724	14207	10950934	honors seminars	New Music Seminar
2725	214	1845	complementary medicine	Alternative medicine
2726	1077	393736	causal inference	Inductive reasoning
2727	213	1845	alternative medicine	Alternative medicine
2728	210	21781	nociception	Nociception
2729	15490	4611451	gender and sport	Gender variance
2730	14499	536018	women's	NCAA Women's Division I Basketball Championship
2731	220	12686484	drug policy	Drug policy
2732	15110	2099333	curricular rigor	Metropolitan School District of Lawrence Township
2733	10362	13704154	Philosophy and Religious Studies	Western philosophy
2734	1027	93088	neoliberalism	Neoliberalism
2735	4059	18777523	study abroad advisor in Japan	Sai On
2736	3944	2155184	Chemistry laboratory instruction	IB Group 4 subjects
2737	2171	14168341	modern Japanese literature	Minae Mizumura
2738	241	989128	genres and forms of discourse	Discourse analysis
2739	3470	2675069	Organizational and Business Transformation	Organizational storytelling
2740	3952	4344127	science education at the primary and secondary levels	Educational Television (Hong Kong)
2741	3958	31491	developing molecular theory.	Theoretical chemistry
2742	3497	14421717	Conflict in the Workplace	Workplace conflict
2743	16206	12025	Genealogy	Genealogy
2744	10372	1039380	liberation	Liberation
2745	14780	4888915	disease susceptibility	NOD mice
2746	3475	297243	Cross-Functional Teams	Cross-functional team
2747	14208	2189742	analytical and physical chemistry	Carl Remigius Fresenius
2748	17865	782173	work inspired by Ramanujan	Ramanujan–Petersson conjecture
2749	3492	241742	Organizations changes in	Outline of organic chemistry
2750	1498	18058	Latin Literature	Latin literature
2751	3971	5178	Classical Studies	Classics
2752	3589	1214654	Use of Technology in the Classroom	Classroom
2753	2111	51320	ancient	Ancient history
2754	10365	2489551	Shakespeare and Renaissance drama	Elizabethan literature
2755	16399	29803122	faculty careers	Faculty of Pharmaceutical Medicine
2756	1003	1397604	Affective Economies	Contractionary monetary policy
2757	1311	519775	political campaigns	Political campaign
2758	17020	25837909	Russia and Eastern Europe	Buddhism in Russia
2759	236	13769378	history of world literature concept	Peter Hunt (literary critic)
2760	1259	11273611	colonial racial ideologies	Lusotropicalism
2761	16053	4561754	Resource Based View of the Firm	Resource-based view
2762	3445	1491119	International Capital Asset Pricing Model	Forward price
2763	3489	2826751	Strategic Human Resource Management	Project portfolio management
2764	1933	18567210	computer graphics	Computer graphics
2765	3099	17093445	political communication	Political communication
2766	3964	24240177	Cinema and Media Studies	Deb Verhoeven
2767	10368	20914	Milton	Milton
2768	10906	27621888	rural life in midwest	William Howard Durham
2769	17049	8012695	Sclerochronology	Sclerochronology
2770	3943	1686637	development and testing of new laboratory experiments	BORAX experiments
2771	1441	379874	conversational analysis	Conversation analysis
2772	1296	20420	multimedia	Multimedia
2773	3353	10707290	Women and Business	Rose Knox
2774	15491	11949367	female athletes	Athlete of the Year
2775	10378	14708	Italian	Italian language
2776	1283	26534505	panic disorder	Panic disorder
2777	17866	9346921	Political economy of communications	Minister for Broadband, Communications and the Digital Economy (Australia)
2778	1563	1019726	Political Anthropology	Political anthropology
2779	1493	28908	suburbs	Suburb
2780	10357	23099899	third-world environmental issues	Environmental issue
2781	3493	7397903	Management Diversity	Diversity scheme
2782	1582	27067	Sub-Saharan Africa	Sub-Saharan Africa
2783	126	5664	consciousness	Consciousness
2784	1781	18978563	domestic violence	Domestic violence
2785	1551	154306	Merton	Thomas Merton
2786	3472	927591	National Competitiveness	Competitiveness
2787	1581	3463	Bosnia	Bosnia and Herzegovina
2788	3494	47293	Management Training	Master of Business Administration
2789	3511	1432833	Strategic Alliances	Strategic alliance
2790	1593	13633	Homer	Homer
2791	15492	217324	physical education	Physical education
2792	3340	2939161	Social Entrepreneurship	Social entrepreneurship
2793	3520	2272974	Educational Methods	Zionist youth movement
2794	3495	31746732	Leadership and Managers	Leadership (Nigeria)
2795	3486	5177	Communications	Communication
2796	3459	41501	Performance Management	Performance management
2797	3985	72711	Cognitive and Linguistic Science	Cognitive linguistics
2798	1416	163088	Late Imperial China	Late Imperial China
2799	3490	627189	Executive Coaching and Developmental Coaching	General manager
2800	10374	10841693	Social and political philosophy: democrary	Helen Wallace
2801	960	1738695	self-regulation	Self-regulation
2802	14500	26101003	women'so	Women in Taiwan
2803	205	16366	legal studies	Jurisprudence
2804	3488	7253842	Leadership and Leadership Development	Educational leadership
2805	15111	1809181	visualization of algebraic structures	Mathematical structure
2806	3987	30094514	acquisition of phonology	Association for Laboratory Phonology
2807	15779	11369014	Appalachian studies	Appalachian studies
2808	1572	5745869	Latin American Studies	Latin American studies
2809	17867	9269978	Popular Music and Society	Oratorio Society of New York
2810	16054	2582114	institutional theory	Institutional theory
2811	17052	202240	Bivalve	Bivalvia
2812	1515	398124	transcription in prokaryotes	Transcriptional regulation
2813	3981	412589	Roman literature and culture	Classical mythology
2814	10381	998926	co-authorship with musicologist	Reynardine
2815	3986	1124646	artificial language learning	Dartmouth Conferences
2816	4001	3813250	introduction to computing	Introduction to Automata Theory, Languages, and Computation
2817	17021	9311370	Russia and East Europe	Ethnic groups in Russia
2818	3673	27995	Global Supply Chain Management	Supply chain management
2819	17870	25899780	Antebellum US History	Dave Haywood
2820	14781	3445103	climate change impact	Campaign against Climate Change
2821	15296	665948	Three-College Collaboration	Collaborative learning
2822	15113	1461265	split-quaternions	Split-quaternion
2823	3993	4820337	computer hardware technology and applications	Computer repair technician
2824	275	19600416	isotopes	Isotope
2825	1050	661747	vocal hygiene	Sentimental Hygiene
2826	14209	4711735	union-management relations	Confederation of Estonian Trade Unions
2827	17022	27207660	Historical and comparative sociology	British Journal of Sociology
2828	10369	1793017	performance history and theory	Reception theory
2829	3969	412589	early Greek culture	Classical mythology
2830	3653	29607	E-Strategy	Strategy
2831	3501	18950713	Alternative Dispute Resolution	Alternative dispute resolution
2832	3991	4820337	computer system administration	Computer repair technician
2833	3998	2060897	interdisciplinary computer science education	University of Houston System at Cinco Ranch
2834	3476	22083	Negotiations	Negotiation
2835	3514	2237839	Sustainable Entrepreneurship	Sustainable business
2836	15495	5323	computing science	Computer science
2837	10377	733973	Medieval and Renaissance art history	Terry Jones' Medieval Lives
2838	277	3438718	mantle evolution	Samarium-neodymium dating
2839	3994	194608	machine organization and computer architecture laboratories	IAS machine
2840	1936	8519	data structures	Data structure
2841	3529	865678	Interpersonal Skills	Social skills
2842	16402	6666561	work and family	Family Plan
2843	3528	6558259	High Performance Teams	High-performance teams
2844	1756	228059	organizational culture	Organizational culture
2845	4021	1226359	programming language design and implementation	Programming Language Design and Implementation
2846	284	1109114	planetary geology	Planetary geology
2847	3519	10869922	Language Power and Gender	Gender in English
2848	14784	4325474	Geometric analysis	Geometric analysis
2849	3989	1582495	System Software and System Administration	Text-based (computing)
2850	280	81256	volcanism	Volcanism
2851	278	3438718	crustal evolution	Samarium-neodymium dating
2852	17879	23477694	Civil Society and Social Accountability	Outcast (person)
2853	16405	59473	Chesapeake Bay	Chesapeake Bay
2854	3996	34035	webpage design	Web design
2855	10380	16165473	relations between art and medieval drama	Seven Joys of the Virgin
2856	17023	51411	Probability and Statistics	Probability and statistics
2857	3992	5311	programming	Computer programming
2858	17053	19649433	matching theory	Matching theory (economics)
2859	16217	4739983	early intervention	Early childhood intervention
2860	1204	142910	creativity	Creativity
2861	4005	7749060	Web Science	Web Science Trust
2862	2226	5334607	African politics	Africa
2863	3696	4151339	African biomedical professionals	Johns Hopkins Berman Institute of Bioethics
2864	17878	321175	Islam and Politics	Political aspects of Islam
2865	16674	5655157	literature and general education	D. G. Jones
2866	1533	1061223	early modern drama in performance	Closet drama
2867	14503	5131854	faculty development and governance	University of Montenegro
2868	16673	2168290	literary pedagogy in France and North America	Peter McLaren
2869	14785	52564	PDE	Partial differential equation
2870	14211	3063286	somatics	Hylics
2871	16214	1267977	Island History	Camotes Islands
2872	15112	2019131	curvature constraints in the context of large symmetry groups	Spacetime symmetries
2873	2627	8375708	South African literature	South African literature
2874	4012	7878457	computers	Computer
2875	1260	27642638	Nahuatl	Nahuatl
2876	14210	3233104	labor economics.  Most recent research on grievance arbitration	Graduate Student Organizing Committee
2877	270	221466	MPI	Message Passing Interface
2878	14335	5354800	history of crime & punishment	The Punisher (2000 series)
2879	3999	8315908	human vision combining computer modeling and perceptual studies	PEAQ
2880	10371	8213990	Critical race theory (including whiteness)	Howard Winant
2881	1390	618649	Beijing (Peking) Opera	Peking opera
2882	10384	1210224	focus on Klosterneuburg (Austria)	Klosterneuburg
2883	267	41890	group theory	Group theory
2884	2676	31871	pervasive computing	Ubiquitous computing
2885	259	296065	field theory	Field theory
2886	242	940251	post-Soviet sphere	Russophone
2887	3480	2392115	Management Communication	Business communication
2888	16403	967280	work/life policy	Domestic policy
2889	1078	1255319	quantitative literacy	Functional illiteracy
2890	16056	3601009	interactive visualization	Interactive visualization
2891	956	170333	case-based reasoning	Case-based reasoning
2892	15780	13531025	redneck studies	Redneck (song)
2893	229	20903754	robotics	Robotics
2894	3544	8837930	Market Analysis	Market analysis
2895	15114	432632	conformal compactification of Lorentz space	Supergravity
2896	17026	5643937	Music and Mathematics	Music and mathematics
2897	17054	162385	Veblen	Thorstein Veblen
2898	4148	9900	ethnic literature	Ethnic nationalism
2899	961	5266320	affective domain	Indices of deprivation 2004
2900	10383	13584	Islamic-Mediterranean areas	History of the Mediterranean region
2901	4010	4059023	web search	Web search engine
2902	1338	173094	agricultural ethics	Islamization of knowledge
2903	16406	26219128	Instrumental Chemistry	Instrumental chemistry
2904	1693	47962	music composition	Musical composition
2905	3526	3089215	Human Resource Management Strategy	Millennium 2.2
2906	14505	37137	Arabidopsis	Arabidopsis
2907	17882	166200	Jewish Philosophy	Jewish philosophy
2908	269	66542	Beowulf cluster	Beowulf cluster
2909	261	51654	solitons	Soliton
2910	263	1240378	symmetry breaking	Symmetry breaking
2911	246	4165882	math modeling in any discipline	Convex geometry
2912	262	224636	supersymmetry	Supersymmetry
2913	264	8651	dark matter	Dark matter
2914	10379	3518899	medieval liturgy  Medieval magic astrology  Apocalyptic culture (through modern)	Olivia Barclay
2915	10389	8276117	teaching students to become scholars	Demonstration (teaching)
2916	14337	156593	puppetry	Puppetry
2917	15298	17651946	intersection of cognitive science and computer science	Ron Sun
2918	1417	244479	Examination System	Imperial examination
2919	14504	1251821	regulation of plant development	Plant embryogenesis
2920	14788	23963	ecology and taxonomy	Phenetics
2921	265	20556903	higgs boson	Higgs boson
2922	281	239406	ophiolites	Ophiolite
2923	15297	1441316	development and teaching of Internet	National Reading Panel
2924	266	38286	inflation	Inflation
2925	15496	9658071	computer music analysis/synthesis	Pitch contour
